Source,Target,Type,Weight,Label
361,5387,Undirected,1,5819
10361,20030,Undirected,1,5820
10361,20767,Undirected,1,5821
10361,25096,Undirected,1,5822
10361,29756,Undirected,1,5823
10361,35555,Undirected,1,5824
10361,35556,Undirected,1,5825
10361,709,Undirected,9,5826
10361,710,Undirected,8,5827
10361,11836,Undirected,2,5828
10361,15985,Undirected,2,5829
10361,18994,Undirected,2,5830
10361,8652,Undirected,2,5831
10361,16021,Undirected,1,5832
10361,19879,Undirected,1,5833
10361,8545,Undirected,1,5834
10361,13192,Undirected,1,5835
10361,13770,Undirected,1,5836
10361,13771,Undirected,1,5837
10361,13772,Undirected,1,5838
10361,14857,Undirected,1,5839
10361,12358,Undirected,1,5840
10361,12961,Undirected,1,5841
10361,12962,Undirected,1,5842
10361,8650,Undirected,1,5843
10361,9611,Undirected,1,5844
10361,13131,Undirected,1,5845
10361,3862,Undirected,1,5846
10361,3863,Undirected,1,5847
10361,5509,Undirected,1,5848
10361,5510,Undirected,1,5849
10361,5541,Undirected,1,5850
10361,6264,Undirected,1,5851
20030,20767,Undirected,1,5852
20030,25096,Undirected,1,5853
20030,29756,Undirected,1,5854
20030,35555,Undirected,1,5855
20030,35556,Undirected,1,5856
20030,709,Undirected,1,5857
20030,20031,Undirected,1,5858
20030,6078,Undirected,1,5859
20767,25096,Undirected,1,5860
20767,29756,Undirected,1,5861
20767,35555,Undirected,1,5862
20767,35556,Undirected,1,5863
20767,709,Undirected,1,5864
20767,23383,Undirected,1,5865
20767,23488,Undirected,1,5866
20767,22965,Undirected,1,5867
20767,32028,Undirected,1,5868
20767,32088,Undirected,1,5869
20767,32089,Undirected,1,5870
20767,33872,Undirected,1,5871
20767,33873,Undirected,1,5872
20767,29931,Undirected,1,5873
20767,27549,Undirected,1,5874
20767,28100,Undirected,1,5875
20767,28101,Undirected,1,5876
20767,22799,Undirected,1,5877
20767,25000,Undirected,1,5878
20767,9547,Undirected,1,5879
25096,29756,Undirected,1,5880
25096,35555,Undirected,1,5881
25096,35556,Undirected,1,5882
25096,709,Undirected,1,5883
25096,26761,Undirected,1,5884
25096,5125,Undirected,1,5885
29756,35555,Undirected,1,5886
29756,35556,Undirected,1,5887
29756,709,Undirected,1,5888
29756,8652,Undirected,1,5889
35555,35556,Undirected,1,5890
35555,709,Undirected,1,5891
35556,709,Undirected,1,5892
2242,35547,Undirected,1,5893
2242,35548,Undirected,1,5894
2242,35549,Undirected,1,5895
2242,23437,Undirected,1,5896
2242,23674,Undirected,1,5897
2242,23721,Undirected,1,5898
2242,23856,Undirected,1,5899
2242,24815,Undirected,1,5900
2242,30970,Undirected,1,5901
2242,33958,Undirected,1,5902
2242,34357,Undirected,1,5903
2242,35376,Undirected,1,5904
2242,35685,Undirected,1,5905
2242,35686,Undirected,1,5906
2242,26144,Undirected,1,5907
2242,26145,Undirected,1,5908
2242,3428,Undirected,1,5909
2242,3930,Undirected,1,5910
2242,4165,Undirected,1,5911
2242,8786,Undirected,1,5912
2242,9820,Undirected,1,5913
2242,3894,Undirected,1,5914
2242,5217,Undirected,1,5915
2242,9989,Undirected,1,5916
2242,9990,Undirected,1,5917
2242,612,Undirected,1,5918
35547,35548,Undirected,1,5919
35547,35549,Undirected,1,5920
35548,35549,Undirected,1,5921
35537,35538,Undirected,1,5922
35537,35539,Undirected,1,5923
35537,35540,Undirected,1,5924
35538,35539,Undirected,1,5925
35538,35540,Undirected,1,5926
35539,35540,Undirected,1,5927
33956,3397,Undirected,1,5928
33956,3894,Undirected,1,5929
13890,13891,Undirected,2,5930
13890,30612,Undirected,4,5931
13890,14013,Undirected,1,5932
13890,13892,Undirected,1,5933
13891,30612,Undirected,1,5934
13891,22804,Undirected,1,5935
13891,9349,Undirected,1,5936
13891,13892,Undirected,1,5937
19614,22790,Undirected,1,5938
19614,22797,Undirected,1,5939
19614,35529,Undirected,1,5940
19614,98,Undirected,1,5941
19614,31874,Undirected,1,5942
19614,9547,Undirected,1,5943
19614,23488,Undirected,4,5944
19614,25504,Undirected,4,5945
19614,27712,Undirected,2,5946
19614,28216,Undirected,2,5947
22790,22797,Undirected,1,5948
22790,35529,Undirected,1,5949
22790,98,Undirected,1,5950
22790,23983,Undirected,5,5951
22790,6262,Undirected,1,5952
22790,27597,Undirected,1,5953
22790,22791,Undirected,1,5954
22790,22936,Undirected,1,5955
22797,35529,Undirected,1,5956
22797,98,Undirected,1,5957
22797,25095,Undirected,1,5958
22797,35406,Undirected,1,5959
22797,22965,Undirected,1,5960
22797,34338,Undirected,1,5961
22797,23383,Undirected,1,5962
22797,25070,Undirected,1,5963
22797,28216,Undirected,1,5964
22797,22798,Undirected,1,5965
22797,22799,Undirected,1,5966
35529,98,Undirected,1,5967
14519,6515,Undirected,1,5968
14519,24790,Undirected,1,5969
14519,27123,Undirected,1,5970
14519,28160,Undirected,1,5971
14519,30655,Undirected,1,5972
14519,32088,Undirected,1,5973
14519,34423,Undirected,1,5974
14519,34575,Undirected,1,5975
14519,34576,Undirected,1,5976
14519,34909,Undirected,1,5977
14519,6993,Undirected,3,5978
14519,9547,Undirected,3,5979
14519,22790,Undirected,1,5980
14519,22791,Undirected,1,5981
14519,22936,Undirected,1,5982
14519,20619,Undirected,1,5983
14519,20767,Undirected,1,5984
14519,9548,Undirected,1,5985
14519,14520,Undirected,1,5986
11902,25427,Undirected,2,5987
11902,26761,Undirected,1,5988
11902,16298,Undirected,1,5989
11902,12518,Undirected,5,5990
11902,14794,Undirected,1,5991
11902,14962,Undirected,4,5992
11902,1716,Undirected,6,5993
11902,21394,Undirected,1,5994
11902,34034,Undirected,1,5995
11902,13286,Undirected,3,5996
11902,16471,Undirected,1,5997
11902,31611,Undirected,1,5998
11902,13976,Undirected,1,5999
11902,25682,Undirected,1,6000
11902,21304,Undirected,3,6001
11902,26474,Undirected,1,6002
11902,13311,Undirected,3,6003
11902,13318,Undirected,4,6004
11902,22073,Undirected,1,6005
11902,13470,Undirected,2,6006
11902,1715,Undirected,2,6007
11902,19879,Undirected,2,6008
11902,205,Undirected,2,6009
11902,2977,Undirected,2,6010
11902,3547,Undirected,3,6011
11902,3548,Undirected,1,6012
11902,15731,Undirected,1,6013
11902,16021,Undirected,1,6014
11902,19919,Undirected,1,6015
11902,17611,Undirected,1,6016
11902,2366,Undirected,1,6017
11902,15021,Undirected,1,6018
11902,15985,Undirected,1,6019
11902,17778,Undirected,1,6020
11902,2323,Undirected,1,6021
11902,7756,Undirected,1,6022
11902,9264,Undirected,1,6023
11902,16097,Undirected,1,6024
11902,16098,Undirected,1,6025
11902,16099,Undirected,1,6026
11902,16106,Undirected,1,6027
11902,16107,Undirected,1,6028
11902,8651,Undirected,1,6029
11902,13133,Undirected,1,6030
11902,12575,Undirected,1,6031
11902,13467,Undirected,1,6032
11902,9187,Undirected,1,6033
11902,11903,Undirected,1,6034
11902,12272,Undirected,1,6035
11902,13193,Undirected,1,6036
11902,13194,Undirected,1,6037
25427,26761,Undirected,1,6038
25427,30655,Undirected,1,6039
25427,34791,Undirected,1,6040
25427,25428,Undirected,1,6041
25427,9548,Undirected,1,6042
35516,35517,Undirected,1,6043
35516,35518,Undirected,1,6044
35517,35518,Undirected,1,6045
18746,2840,Undirected,5,6046
18746,7218,Undirected,5,6047
18746,798,Undirected,1,6048
18746,20353,Undirected,1,6049
18746,8039,Undirected,1,6050
18746,307,Undirected,2,6051
18746,5350,Undirected,2,6052
18746,3413,Undirected,1,6053
18746,4797,Undirected,1,6054
18746,5387,Undirected,1,6055
18746,8828,Undirected,1,6056
166,27552,Undirected,1,6057
166,307,Undirected,1,6058
166,1770,Undirected,2,6059
166,17835,Undirected,1,6060
166,23585,Undirected,1,6061
166,4067,Undirected,1,6062
166,4761,Undirected,1,6063
166,488,Undirected,2,6064
166,21353,Undirected,1,6065
166,339,Undirected,2,6066
166,23026,Undirected,1,6067
166,4263,Undirected,1,6068
166,732,Undirected,1,6069
166,3371,Undirected,1,6070
166,25307,Undirected,1,6071
166,6963,Undirected,3,6072
166,2246,Undirected,1,6073
166,934,Undirected,1,6074
166,6381,Undirected,3,6075
166,1884,Undirected,1,6076
166,20164,Undirected,1,6077
166,3591,Undirected,2,6078
166,8039,Undirected,1,6079
166,509,Undirected,1,6080
166,5396,Undirected,1,6081
166,1812,Undirected,1,6082
166,36,Undirected,1,6083
166,385,Undirected,3,6084
166,2405,Undirected,1,6085
166,9319,Undirected,1,6086
166,296,Undirected,2,6087
166,5387,Undirected,2,6088
166,797,Undirected,1,6089
166,19699,Undirected,1,6090
166,2678,Undirected,1,6091
166,361,Undirected,1,6092
166,4797,Undirected,1,6093
166,1761,Undirected,1,6094
166,2753,Undirected,2,6095
166,37,Undirected,1,6096
166,8439,Undirected,1,6097
166,1816,Undirected,2,6098
166,2451,Undirected,1,6099
166,350,Undirected,2,6100
166,8640,Undirected,1,6101
166,8896,Undirected,1,6102
166,9571,Undirected,1,6103
166,5344,Undirected,1,6104
166,3792,Undirected,1,6105
166,819,Undirected,1,6106
166,387,Undirected,1,6107
166,1813,Undirected,1,6108
166,411,Undirected,1,6109
166,821,Undirected,1,6110
166,2299,Undirected,1,6111
166,1878,Undirected,1,6112
166,5350,Undirected,2,6113
166,798,Undirected,1,6114
166,3894,Undirected,1,6115
166,5859,Undirected,1,6116
166,295,Undirected,1,6117
166,2610,Undirected,1,6118
166,536,Undirected,1,6119
166,177,Undirected,1,6120
166,178,Undirected,1,6121
166,167,Undirected,1,6122
27552,307,Undirected,1,6123
27552,28235,Undirected,1,6124
27552,31970,Undirected,1,6125
21116,35505,Undirected,1,6126
21116,32609,Undirected,1,6127
21116,4760,Undirected,1,6128
21116,25682,Undirected,1,6129
21116,23026,Undirected,1,6130
21116,26693,Undirected,1,6131
21116,7074,Undirected,1,6132
21116,24913,Undirected,1,6133
21116,25415,Undirected,1,6134
21116,79,Undirected,1,6135
21116,8595,Undirected,1,6136
21116,3590,Undirected,1,6137
21116,21817,Undirected,1,6138
21116,23952,Undirected,1,6139
21116,24112,Undirected,1,6140
21116,24619,Undirected,1,6141
21116,24620,Undirected,1,6142
21116,24621,Undirected,1,6143
21116,24622,Undirected,1,6144
21116,24623,Undirected,1,6145
25437,35498,Undirected,1,6146
25437,35499,Undirected,1,6147
25437,35500,Undirected,1,6148
25437,35501,Undirected,1,6149
35498,35499,Undirected,1,6150
35498,35500,Undirected,1,6151
35498,35501,Undirected,1,6152
35499,35500,Undirected,1,6153
35499,35501,Undirected,1,6154
35500,35501,Undirected,1,6155
35470,35471,Undirected,1,6156
35470,35472,Undirected,1,6157
35470,35473,Undirected,1,6158
35470,35474,Undirected,1,6159
35470,35475,Undirected,1,6160
35471,35472,Undirected,1,6161
35471,35473,Undirected,1,6162
35471,35474,Undirected,1,6163
35471,35475,Undirected,1,6164
35472,35473,Undirected,1,6165
35472,35474,Undirected,1,6166
35472,35475,Undirected,1,6167
35473,35474,Undirected,1,6168
35473,35475,Undirected,1,6169
35474,35475,Undirected,1,6170
21189,26165,Undirected,1,6171
21189,2718,Undirected,1,6172
21189,27444,Undirected,1,6173
21189,4306,Undirected,1,6174
26165,27962,Undirected,1,6175
26165,35447,Undirected,1,6176
26165,34894,Undirected,1,6177
27962,35447,Undirected,1,6178
27962,31226,Undirected,1,6179
27962,35375,Undirected,1,6180
27962,35376,Undirected,1,6181
27962,4131,Undirected,1,6182
27962,33511,Undirected,1,6183
27962,33513,Undirected,1,6184
27962,27963,Undirected,1,6185
23437,23674,Undirected,1,6186
23437,23721,Undirected,1,6187
23437,23856,Undirected,1,6188
23437,24815,Undirected,1,6189
23437,30970,Undirected,1,6190
23437,33958,Undirected,1,6191
23437,34357,Undirected,1,6192
23437,35376,Undirected,1,6193
23437,35685,Undirected,1,6194
23437,35686,Undirected,1,6195
23437,29501,Undirected,1,6196
23437,30272,Undirected,1,6197
23437,32891,Undirected,1,6198
23437,4131,Undirected,1,6199
23437,26553,Undirected,1,6200
23437,27489,Undirected,1,6201
23437,25446,Undirected,1,6202
23437,23438,Undirected,1,6203
23674,23721,Undirected,1,6204
23674,23856,Undirected,1,6205
23674,24815,Undirected,1,6206
23674,30970,Undirected,1,6207
23674,33958,Undirected,1,6208
23674,34357,Undirected,1,6209
23674,35376,Undirected,1,6210
23674,35685,Undirected,1,6211
23674,35686,Undirected,1,6212
23674,36061,Undirected,1,6213
23674,4079,Undirected,1,6214
23674,3557,Undirected,1,6215
23674,24131,Undirected,1,6216
23674,25091,Undirected,1,6217
23674,25721,Undirected,1,6218
23674,26153,Undirected,1,6219
23674,26154,Undirected,1,6220
23674,26155,Undirected,1,6221
23674,9779,Undirected,1,6222
23674,5995,Undirected,1,6223
23721,23856,Undirected,1,6224
23721,24815,Undirected,1,6225
23721,30970,Undirected,1,6226
23721,33958,Undirected,1,6227
23721,34357,Undirected,1,6228
23721,35376,Undirected,1,6229
23721,35685,Undirected,1,6230
23721,35686,Undirected,1,6231
23721,26866,Undirected,1,6232
23721,30967,Undirected,1,6233
23721,31982,Undirected,1,6234
23721,3368,Undirected,1,6235
23721,34354,Undirected,1,6236
23721,34355,Undirected,1,6237
23721,34356,Undirected,1,6238
23721,5622,Undirected,1,6239
23721,30471,Undirected,1,6240
23721,3590,Undirected,1,6241
23721,27962,Undirected,1,6242
23721,25920,Undirected,1,6243
23721,27372,Undirected,1,6244
24815,30970,Undirected,1,6245
24815,33958,Undirected,1,6246
24815,34357,Undirected,2,6247
24815,35376,Undirected,1,6248
24815,35685,Undirected,1,6249
24815,35686,Undirected,1,6250
24815,25133,Undirected,3,6251
24815,27964,Undirected,2,6252
24815,31000,Undirected,1,6253
30970,33958,Undirected,1,6254
30970,34357,Undirected,1,6255
30970,35376,Undirected,1,6256
30970,35685,Undirected,1,6257
30970,35686,Undirected,1,6258
30970,30971,Undirected,1,6259
34357,35376,Undirected,1,6260
34357,35685,Undirected,1,6261
34357,35686,Undirected,1,6262
35376,35685,Undirected,1,6263
35376,35686,Undirected,1,6264
35376,4131,Undirected,1,6265
35685,35686,Undirected,1,6266
12292,19972,Undirected,1,6267
12292,24826,Undirected,1,6268
12292,35455,Undirected,1,6269
12292,35456,Undirected,1,6270
12292,35457,Undirected,1,6271
12292,9529,Undirected,1,6272
12292,9985,Undirected,1,6273
12292,414,Undirected,1,6274
19972,24826,Undirected,1,6275
19972,35455,Undirected,1,6276
19972,35456,Undirected,1,6277
19972,35457,Undirected,1,6278
19972,9529,Undirected,1,6279
19972,9985,Undirected,1,6280
24826,35455,Undirected,1,6281
24826,35456,Undirected,1,6282
24826,35457,Undirected,1,6283
24826,9529,Undirected,1,6284
24826,9985,Undirected,1,6285
24826,31480,Undirected,1,6286
24826,34787,Undirected,1,6287
24826,34788,Undirected,1,6288
24826,2868,Undirected,1,6289
24826,31314,Undirected,1,6290
24826,3003,Undirected,1,6291
35455,35456,Undirected,1,6292
35455,35457,Undirected,1,6293
35455,9529,Undirected,1,6294
35455,9985,Undirected,1,6295
35456,35457,Undirected,1,6296
35456,9529,Undirected,1,6297
35456,9985,Undirected,1,6298
35457,9529,Undirected,1,6299
35457,9985,Undirected,1,6300
9529,9985,Undirected,1,6301
9529,9952,Undirected,1,6302
9529,9954,Undirected,1,6303
9529,9955,Undirected,1,6304
9529,9957,Undirected,1,6305
9529,9958,Undirected,1,6306
9529,9967,Undirected,1,6307
9529,9969,Undirected,1,6308
9529,9970,Undirected,1,6309
32625,35045,Undirected,1,6310
32625,9319,Undirected,1,6311
32625,3792,Undirected,1,6312
17570,2689,Undirected,1,6313
17570,27267,Undirected,1,6314
17570,35918,Undirected,1,6315
17570,17758,Undirected,1,6316
17570,20880,Undirected,1,6317
17570,21719,Undirected,1,6318
17570,8750,Undirected,1,6319
17570,25931,Undirected,1,6320
17570,31592,Undirected,1,6321
17570,3273,Undirected,1,6322
17570,4131,Undirected,1,6323
17570,3000,Undirected,1,6324
17570,21663,Undirected,1,6325
17570,23437,Undirected,1,6326
17570,18952,Undirected,1,6327
17570,26176,Undirected,1,6328
17570,17572,Undirected,1,6329
17570,3878,Undirected,1,6330
2689,27267,Undirected,1,6331
2689,35918,Undirected,1,6332
2689,3557,Undirected,2,6333
2689,33184,Undirected,1,6334
2689,33186,Undirected,1,6335
2689,5733,Undirected,2,6336
2689,8747,Undirected,1,6337
2689,6963,Undirected,1,6338
2689,5374,Undirected,1,6339
2689,934,Undirected,1,6340
2689,3685,Undirected,1,6341
2689,7115,Undirected,1,6342
2689,2932,Undirected,1,6343
2689,5500,Undirected,1,6344
2689,8229,Undirected,1,6345
2689,9930,Undirected,1,6346
2689,4505,Undirected,1,6347
2689,48,Undirected,1,6348
2689,9319,Undirected,1,6349
2689,4122,Undirected,1,6350
2689,3223,Undirected,1,6351
2689,3202,Undirected,1,6352
27267,35918,Undirected,1,6353
27267,31412,Undirected,1,6354
27267,31618,Undirected,1,6355
27267,35285,Undirected,1,6356
27267,30225,Undirected,1,6357
27267,31593,Undirected,1,6358
27267,32289,Undirected,1,6359
27267,8828,Undirected,1,6360
27267,2841,Undirected,1,6361
27267,29906,Undirected,1,6362
27267,31945,Undirected,1,6363
27267,31946,Undirected,1,6364
27267,31947,Undirected,1,6365
27267,361,Undirected,1,6366
27267,4022,Undirected,1,6367
27267,8982,Undirected,1,6368
27267,27268,Undirected,1,6369
27267,4741,Undirected,1,6370
25744,9400,Undirected,1,6371
25744,25745,Undirected,2,6372
25744,25746,Undirected,2,6373
19087,20000,Undirected,1,6374
19087,20069,Undirected,1,6375
19087,5622,Undirected,1,6376
19087,19205,Undirected,1,6377
19087,24733,Undirected,1,6378
19087,19088,Undirected,1,6379
20000,20069,Undirected,1,6380
20000,5622,Undirected,1,6381
20000,32637,Undirected,1,6382
20000,6475,Undirected,1,6383
20000,26014,Undirected,1,6384
20000,28153,Undirected,1,6385
20000,22646,Undirected,1,6386
20000,23723,Undirected,1,6387
30272,30512,Undirected,1,6388
30272,6331,Undirected,1,6389
30272,32371,Undirected,1,6390
30272,32609,Undirected,1,6391
30272,34031,Undirected,1,6392
30272,30969,Undirected,1,6393
30272,33568,Undirected,1,6394
30272,32548,Undirected,1,6395
30272,30273,Undirected,1,6396
16172,19225,Undirected,1,6397
16172,35434,Undirected,1,6398
16172,3000,Undirected,1,6399
16172,4415,Undirected,1,6400
16172,449,Undirected,1,6401
16172,5706,Undirected,1,6402
16172,6998,Undirected,1,6403
16172,9628,Undirected,1,6404
19225,35434,Undirected,1,6405
35427,35428,Undirected,1,6406
35417,35418,Undirected,1,6407
35415,35416,Undirected,1,6408
35415,4236,Undirected,1,6409
35416,4236,Undirected,1,6410
34355,35411,Undirected,1,6411
34355,35412,Undirected,1,6412
34355,35413,Undirected,1,6413
34355,35444,Undirected,1,6414
34355,34356,Undirected,1,6415
34355,5622,Undirected,1,6416
35411,35412,Undirected,1,6417
35411,35413,Undirected,1,6418
35411,35444,Undirected,1,6419
35412,35413,Undirected,1,6420
35412,35444,Undirected,1,6421
35413,35444,Undirected,1,6422
23860,34066,Undirected,1,6423
23860,3128,Undirected,1,6424
23860,34650,Undirected,1,6425
23860,25620,Undirected,1,6426
23860,2427,Undirected,1,6427
23860,26767,Undirected,1,6428
23860,4404,Undirected,1,6429
23860,23861,Undirected,1,6430
23860,23862,Undirected,1,6431
16694,3881,Undirected,1,6432
16694,4451,Undirected,1,6433
16694,4854,Undirected,1,6434
16694,16805,Undirected,2,6435
16694,32533,Undirected,1,6436
16694,29936,Undirected,1,6437
16694,8511,Undirected,1,6438
16694,25621,Undirected,1,6439
16694,27679,Undirected,1,6440
16694,25322,Undirected,1,6441
16694,3428,Undirected,1,6442
16694,21353,Undirected,3,6443
16694,24988,Undirected,1,6444
16694,25090,Undirected,1,6445
16694,25091,Undirected,1,6446
16694,167,Undirected,1,6447
16694,4220,Undirected,1,6448
16694,8823,Undirected,1,6449
16694,1844,Undirected,1,6450
16694,22462,Undirected,1,6451
16694,22463,Undirected,1,6452
16694,3882,Undirected,1,6453
16694,6482,Undirected,1,6454
16694,7441,Undirected,1,6455
16694,21284,Undirected,1,6456
16694,18634,Undirected,1,6457
16694,21075,Undirected,1,6458
16694,22470,Undirected,1,6459
16694,22471,Undirected,1,6460
16694,22472,Undirected,1,6461
16694,22473,Undirected,1,6462
16694,8852,Undirected,1,6463
16694,16695,Undirected,1,6464
16694,18469,Undirected,1,6465
16694,5214,Undirected,1,6466
3881,4451,Undirected,1,6467
3881,5387,Undirected,1,6468
3881,5500,Undirected,1,6469
3881,663,Undirected,1,6470
3881,6963,Undirected,1,6471
3881,5733,Undirected,1,6472
3881,732,Undirected,1,6473
3881,8658,Undirected,2,6474
3881,520,Undirected,1,6475
3881,9799,Undirected,1,6476
3881,4294,Undirected,1,6477
3881,5859,Undirected,1,6478
3881,4796,Undirected,1,6479
3881,8439,Undirected,1,6480
3881,5327,Undirected,1,6481
3881,3882,Undirected,1,6482
3881,724,Undirected,1,6483
16176,17843,Undirected,1,6484
16176,31017,Undirected,1,6485
16176,6515,Undirected,1,6486
